repo_watch,repo_name,repo_owner,repo_link,repo_dcount,repo_ref,repo_forks,repo_last_mod,repo_stars,page,repo_desc
willard-yuan/flask-keras-cnn-image-retrieval
broadinstitute/keras-rcnn
Separius/BERT-keras
jaungiers/LSTM-Neural-Network-for-Time-Series-Prediction
jinfagang/keras_frcnn
raghakot/keras-resnet
philipperemy/keras-tcn
qubvel/segmentation_models
sonyisme/keras-recommendation
axon-research/c3d-keras
rcmalli/keras-vggface
sadeepj/crfasrnn_keras
codekansas/keras-language-modeling
titu1994/Image-Super-Resolution
jacobgil/keras-dcgan
maxpumperla/hyperas
joeddav/devol
keras-team/keras-applications
tkipf/keras-gcn
kuza55/keras-extras
keras-team/keras
keras-rl/keras-rl
eriklindernoren/Keras-GAN
qqwweee/keras-yolo3
fizyr/keras-retinanet
farizrahman4u/recurrentshop
asingh33/CNNGestureRecognizer
yanpanlau/DDPG-Keras-Torcs
chen0040/keras-anomaly-detection
oarriaga/face_classification
jacobgil/keras-grad-cam
farizrahman4u/seq2seq
fchollet/deep-learning-models
keras-team/keras-contrib
matterport/Mask_RCNN
allanzelener/YAD2K
kastnerkyle/deform-conv
flyyufelix/DenseNet-Keras
sksq96/pytorch-summary
EderSantana/seya
alexander-rakhlin/CNN-for-Sentence-Classification-in-Keras
jrosebr1/simple-keras-rest-api
YerevaNN/R-NET-in-Keras
bojone/vae
yhenon/keras-spp
titu1994/Snapshot-Ensembles
XifengGuo/CapsNet-Keras
xiaochus/YOLOv3
rcmalli/keras-squeezenet
fchollet/hualos
kentsommer/keras-inceptionV4
farizrahman4u/qlearning4k
keon/deep-q-learning
keunwoochoi/kapre
divamgupta/image-segmentation-keras
raghakot/keras-text
nicolov/segmentation_keras
heuritech/convnets-keras
xiaochus/MobileNetV2
nerox8664/pytorch2keras
nicolas-ivanov/debug_seq2seq
experiencor/keras-yolo3
jacobgil/keras-cam
qubvel/classification_models
cerndb/dist-keras
titu1994/Keras-Classification-Models
repo_name
kastnerkyle/deform-conv
flyyufelix/DenseNet-Keras
sksq96/pytorch-summary
EderSantana/seya
alexander-rakhlin/CNN-for-Sentence-Classification-in-Keras
jrosebr1/simple-keras-rest-api
YerevaNN/R-NET-in-Keras
bojone/vae
yhenon/keras-spp
titu1994/Snapshot-Ensembles
jinfagang/keras_frcnn
raghakot/keras-resnet
philipperemy/keras-tcn
qubvel/segmentation_models
